float, 0.634288065, 2000, 25.225132
float, 0.131798537, 2000, 121.397402
float, 0.165067112, 2000, 96.930272
float, 0.994529930, 4000, 128.704020
float, 0.981780594, 4000, 130.375362
float, 0.972145525, 4000, 131.667530
float, 3.223213907, 6000, 134.027717
float, 3.245051416, 6000, 133.125780
float, 3.224227949, 6000, 133.985564
float, 7.566173366, 8000, 135.339220
float, 7.590766446, 8000, 134.900739
float, 7.575676701, 8000, 135.169443
float, 15.44839314, 10000, 132.935950
float, 15.43785107, 10000, 132.945265
float, 15.40019048, 10000, 132.978555
float, 25.832145486, 12000, 133.786797
float, 25.791740441, 12000, 133.996386
float, 25.852739331, 12000, 133.680225
float, 43.730999190, 14000, 125.494503
float, 43.901739259, 14000, 125.006437
float, 42.40314300, 14000, 130.541365
float, 64.539572212, 16000, 126.929878
float, 60.936630576, 16000, 134.434739
float, 62.218652155, 16000, 131.664697
float, 91.389651528, 18000, 127.629330
float, 91.436267272, 18000, 127.564262
float, 90.622234534, 18000, 128.710135
float, 125.857060015, 20000, 127.128347
