float, 0.24936965, 2000, 641.617775
float, 0.23963074, 2000, 667.693969
float, 0.23766206, 2000, 673.224830
float, 0.146496884, 4000, 873.738721
float, 0.147231231, 4000, 869.380763
float, 0.146864874, 4000, 871.549449
float, 0.439779322, 6000, 982.310851
float, 0.438051115, 6000, 986.186281
float, 0.439097596, 6000, 983.835949
float, 1.64736714, 8000, 961.740106
float, 1.62192659, 8000, 964.043567
float, 1.64172481, 8000, 962.250028
float, 1.995275939, 10000, 1002.367623
float, 1.993105385, 10000, 1003.459233
float, 1.992245523, 10000, 1003.892330
float, 3.419675845, 12000, 1010.622105
float, 3.471821294, 12000, 995.442941
float, 3.415793150, 12000, 1011.770868
float, 5.497797967, 14000, 998.217838
float, 5.499942316, 14000, 997.828647
float, 5.554195548, 14000, 988.081884
float, 8.282439223, 16000, 989.080605
float, 8.326706421, 16000, 983.822365
float, 8.287864500, 16000, 988.433148
float, 11.631898368, 18000, 1002.759793
float, 11.625195736, 18000, 1003.337945
float, 11.612952926, 18000, 1004.395701
float, 15.997136948, 20000, 1000.178973
float, 16.256722351, 20000, 984.208234
float, 16.333817673, 20000, 979.562789
float, 21.258119826, 22000, 1001.781916
float, 21.491309812, 22000, 990.912149
float, 21.236202344, 22000, 1002.815836
