float  0.67534512 2000 236.915905
float  0.78408433 2000 204.059683
float  0.159643758 4000 801.785185
float  0.167578725 4000 763.820109
float  0.374415002 6000 1153.799922
float  0.379540622 6000 1138.218085
float  0.895044308 8000 1144.077439
float  0.940917453 8000 1088.299507
float  2.131707793 10000 938.214894
float  2.105292975 10000 949.986545
